id,name,age,gender,city,country,credit_card,full_address,user_sign_up_date,user_last_purchase_date,user_status,user_total_purchases,user_segment,user_location,user_source_type,user_last_login_date,user_purchase_frequency,product_name,category,subcategory,price,date_purchase,quantity,rating,comment
482,Tammy Steele,41,M,Victoriaville,Costa Rica,2720179136482459,"116 Lewis Street Suite 656, East Teresamouth, OR 25419",2023-02-28,2023-06-18,Active,11,High Value,Danielbury,Referral,2023-07-23,Yearly,ShirtWear,Clothing,Shirt,233,2021-02-01,-3,1,Business real close senior approach western individual.
568,Jared Smith,5,F,Sheliamouth,Germany,2273256670984065,"849 Connie Summit Apt. 735, South Becky, MN 11030",2022-10-03,2022-11-18,Churned,2,Occasional Shopper,Vangstad,Paid Ads,2023-03-09,Yearly,UltraSpeaker,Electronics,Speaker,-4,2020-10-21,-2,6,Really science Republican anyone expert reduce heavy.
551,Ann Elliott,150,M,North Christy,Faroe Islands,2250862604054805,"8151 Kathleen Locks Apt. 688, Melissaburgh, MD 92104",2022-07-14,2022-11-28,Churned,3,Occasional Shopper,Kerrshire,Paid Ads,2022-11-30,Yearly,FreshBeverages,Grocery,Beverages,641,2020-12-12,-2,0,Lawyer word become east grow.
1201,Joseph Delgado MD,150,F,Lake Robertchester,Estonia,2280536696623503,"727 Xavier Freeway Suite 270, Martinchester, NJ 54682",2023-07-25,2023-08-07,Active,15,High Value,Huynhburgh,Organic Search,2023-08-17,Monthly,FreshVegetables,Grocery,Vegetables,-30,2021-05-03,9,-1,Threat pass he resource go.
448,Martin Barron,-2,M,North Juan,Brunei Darussalam,2650886726007702,"734 Barry Way, Melaniemouth, NM 62833",2021-11-19,2022-12-10,Churned,13,High Value,South Dylan,Organic Search,2023-05-09,Yearly,LaptopPro,Electronics,Laptop,-14,2022-01-07,-1,5,Hair keep ten season doctor song debate.
1017,Robert Montgomery,53,M,Brandonstad,Estonia,2297650580569275,"4325 Green Run Apt. 370, Hansenburgh, OH 57558",2023-02-13,2023-08-24,Active,8,Frequent Shopper,Warrenfort,Referral,2023-08-24,Monthly,EducationalTales,Books,Educational,894,2022-05-04,-3,2,Hundred blue pull face much age.
1057,Sarah Munoz,-3,M,West John,Bahrain,5360170665080424,"95468 Black Forks Suite 235, Port Mark, MP 52018",2022-03-16,2022-03-17,Churned,2,Occasional Shopper,East Kurt,Paid Ads,2022-12-22,Rarely,ShirtFits,Clothing,Shirt,-3,2022-05-24,4,0,Plant off toward especially stay.
590,Carolyn Brown,-2,M,Port Sylvia,Svalbard & Jan Mayen Islands,2279417395549344,"61887 Willie Port Apt. 416, East Williamland, PR 47646",2021-12-01,2021-12-04,Churned,2,Occasional Shopper,Jesuschester,Paid Ads,2022-04-23,Rarely,JacketWear,Clothing,Jacket,527,2021-11-13,-3,-1,Brother discover million hear service source real.
756,Robin Garcia,30,M,West Samantha,Djibouti,2435647487323569,"2641 Diane Court, Feliciaville, LA 82905",2022-10-10,2023-04-30,Churned,14,High Value,New Maryshire,Referral,2023-06-01,Yearly,FreshSnacks,Grocery,Snacks,125,2021-10-22,7,-1,North run perhaps green rate.
861,Robert Cantu,40,F,Willieshire,Honduras,2237115529617083,"102 Anthony Expressway, Pittsland, FL 50616",2021-12-20,2023-06-12,Active,2,Occasional Shopper,East Teresaville,Organic Search,2023-07-08,Yearly,PantsWear,Clothing,Pants,-78,2020-12-29,-1,2,If heart dog walk mind letter.
261,Angela Wolfe,70,F,North Jane,Brazil,2720830985896575,"74825 Hayes Shore Apt. 789, Lake Susan, DE 14929",2023-03-31,2023-04-04,Churned,6,Frequent Shopper,South Ambermouth,Referral,2023-04-15,Yearly,PantsFits,Clothing,Pants,238,2021-08-05,7,6,However blood network herself reveal sound.
1420,Ashley Hamilton,76,F,West Patrickchester,Mongolia,2712125756834354,"8044 Long Fork Suite 818, South Natalieville, MO 56224",2021-10-23,2022-12-12,Churned,12,High Value,Port Andrew,Paid Ads,2023-05-05,Yearly,,Books,Educational,637,2022-01-04,4,5,Much medical mind.
1199,Amanda Kelly,2,M,North Petermouth,Sri Lanka,2417153704861061,"4628 Robert Expressway Apt. 919, New Samanthachester, MP 16663",2023-02-22,2023-04-26,Churned,4,Occasional Shopper,North Stephanie,Referral,2023-07-22,Yearly,ProJacket,Clothing,Jacket,-8,2021-06-06,8,0,Window lay strong issue a candidate month until.
301,Marvin Zavala,150,F,Christopherview,Nigeria,5391724870890010,"3690 Jonathan Course, Davidsonmouth, ND 24554",2021-11-16,2021-12-18,Churned,13,High Value,Taylorhaven,Paid Ads,2022-10-07,Rarely,SofaPlus,Furniture,Sofa,41,2020-12-10,-3,0,Guy even during affect.
1432,Joshua Bailey,83,M,West Anthony,Albania,2288817930382151,"85218 Curry Pines Suite 244, West Samanthaborough, MT 91345",2023-05-19,2023-07-15,Active,11,High Value,Mackport,Paid Ads,2023-07-26,Yearly,FreshBeverages,Grocery,Beverages,-56,2022-03-07,0,-1,Land there technology last rate.
1107,Nancy Alexander,2,F,East Jacquelinebury,Brazil,5249219188053058,"470 Stephen Glens, West Kevinside, LA 27085",2023-06-12,2023-07-03,Active,6,Frequent Shopper,Marthamouth,Referral,2023-08-23,Yearly,JacketFits,Clothing,Jacket,-71,2022-02-07,3,4,Consumer imagine try left next nearly.
350,Jason Lopez,59,F,Crystalton,Thailand,2458745851540776,"1740 Michael Inlet, Port Thomas, WA 20722",2022-01-06,2023-07-31,Active,12,High Value,Robinsonland,Organic Search,2023-08-07,Monthly,ShirtWear,Clothing,Shirt,-69,2020-12-20,8,2,Wall budget people manage time series.
164,Emily Sullivan,2,F,Hebertside,Vanuatu,2477877530438218,"336 Danielle Hill, Lake Lisashire, NE 73673",2021-10-31,2023-07-08,Active,7,Frequent Shopper,Melindachester,Paid Ads,2023-07-09,Yearly,BeveragesBurst,Grocery,Beverages,-87,2022-02-06,6,4,Local stuff seven.
973,Sheila Hatfield,150,F,North Austinfort,Cocos (Keeling) Islands,2328914091383391,"78594 Franklin Shore Apt. 358, Port Kennethville, ID 50771",2023-07-02,2023-07-31,Active,15,High Value,West Timothyland,Organic Search,2023-08-14,Monthly,TastyBeverages,Grocery,Beverages,753,2022-07-27,5,1,Player star college standard candidate executive.
513,Lisa Wright,4,M,East Jefferyview,Switzerland,2365767813799623,"4944 Robertson Estates Apt. 681, Vincentside, NE 94189",2023-06-12,2023-06-16,Active,9,Frequent Shopper,West Shelly,Organic Search,2023-07-23,Yearly,UltraSpeaker,Electronics,Speaker,-57,2023-03-11,7,1,Movie hotel admit and event.
1449,Melissa Stewart,150,M,North Ashley,Denmark,2283186257870213,"252 Beth Cape, South Robert, VI 01484",2023-08-08,2023-08-11,Active,12,High Value,West Brooke,Paid Ads,2023-08-11,Monthly,ComfortChair,Furniture,Chair,-20,2022-03-29,-2,3,Teach brother property main.
1189,Christopher Gray,97,M,Sawyerborough,Saint Barthelemy,5459724682448717,"3455 Roberto Lodge Apt. 650, New Matthew, SC 86557",2023-04-12,2023-08-05,Active,11,High Value,New Evanfort,Referral,2023-08-07,Monthly,SofaPlus,Furniture,Sofa,340,2022-08-07,9,5,Strong energy center.
868,Rodney Garcia,-5,M,Lake Stevenmouth,Gibraltar,5101633638165865,"6778 Porter Loop Apt. 838, Lake Josephmouth, CA 56704",2022-02-09,2023-01-22,Churned,6,Frequent Shopper,Stonefort,Paid Ads,2023-02-16,Yearly,Non-fictionTales,Books,Non-fiction,253,2021-11-05,-4,2,Possible forward evidence ahead set.
378,Kelli Harris,-2,F,Hintonfurt,Ghana,2235676838381127,"950 Medina Junction Apt. 416, Kimberlyport, MI 66414",2022-07-20,2022-09-08,Churned,15,High Value,Stewartside,Referral,2022-10-02,Yearly,SofaDeluxe,Furniture,Sofa,-98,2021-04-05,-2,6,Help feel little color article operation.
955,Vickie Jones,91,M,South Sarahburgh,Romania,2717328810554282,"32639 Stewart Spur, Martinezmouth, IN 15656",2022-11-02,2023-03-07,Churned,8,Frequent Shopper,Lake Anthonyville,Paid Ads,2023-06-12,Yearly,The Art of Fiction,Books,Fiction,935,2021-07-21,-3,-1,Arrive exist never either trade.
605,Rhonda Montgomery,150,F,Port Bobby,Saint Barthelemy,2265937576326416,"670 Ronald Dam Apt. 925, Michaelborough, WY 30451",2023-02-03,2023-03-14,Churned,9,Frequent Shopper,Lake Andrewtown,Organic Search,2023-05-26,Yearly,PhonePro,Electronics,Phone,-89,2022-10-29,10,4,Majority possible visit nearly my not.
1450,Scott Hester,4,F,Port Michael,Bhutan,2243675650389671,"97561 Gregory Corner, North Edwardtown, MH 68786",2023-05-01,2023-08-15,Active,13,High Value,East Stephaniemouth,Paid Ads,2023-08-23,Monthly,Non-fictionTales,Books,Non-fiction,414,2022-01-21,-1,0,Discuss base require question exist employee voice before.
1470,Kristen Mendoza,0,M,Markland,Estonia,2315615806983277,"PSC 9609, Box 2798, APO AA 77420",2022-12-24,2023-07-16,Active,4,Occasional Shopper,Thompsonborough,Referral,2023-08-18,Yearly,SnacksPlus,Grocery,Snacks,397,2021-02-12,-1,6,Central name culture.
710,Dustin Klein,150,M,Lake Valerie,Gambia,2278384393840441,"6303 Melton Junctions Apt. 967, Maryhaven, PW 53315",2022-11-18,2023-03-11,Churned,6,Frequent Shopper,Rileyville,Referral,2023-03-28,Yearly,UltraSpeaker,Electronics,Speaker,867,2022-06-06,10,0,Car air participant her project.
1484,Jennifer Rodriguez,150,M,Susanport,Christmas Island,5358436966660279,"21131 Keith Dam, Amybury, DE 36636",2023-04-08,2023-07-04,Active,12,High Value,Brentmouth,Referral,2023-08-22,Yearly,MegaSpeaker,Electronics,Speaker,140,2022-02-19,10,5,Way center see cost audience.
243,Ethan Hernandez,1,F,Lake Jameston,Cape Verde,2232874085853483,"546 Alec Haven Apt. 393, Lake Robertview, AR 32427",2022-08-28,2023-05-07,Churned,2,Occasional Shopper,Mccannmouth,Referral,2023-07-08,Yearly,PhonePro,Electronics,Phone,387,2021-12-18,7,6,Recognize reason goal different.
992,Norma Martinez,-1,M,Cruzstad,Venezuela,2251620441680326,"935 Thomas Manor Apt. 180, Nicolemouth, MS 71395",2023-03-04,2023-04-20,Churned,14,High Value,North Mariah,Referral,2023-06-12,Yearly,UltraSpeaker,Electronics,Speaker,-51,2023-07-08,2,4,There become sell.
826,Michael Morales,-2,M,Wilsonshire,Argentina,2233367437835166,"USCGC Carroll, FPO AA 20749",2022-12-24,2023-05-22,Churned,1,Occasional Shopper,East Philipside,Referral,2023-06-21,Yearly,SpeakerMaster,Electronics,Speaker,986,2020-11-10,-2,-1,Audience subject head item loss join popular.
629,Anthony Walker,150,M,New Jasmine,Gibraltar,2231615289649495,"86069 Woodward Underpass, Lake Jeffrey, RI 87928",2023-05-08,2023-08-11,Active,2,Occasional Shopper,Richardbury,Organic Search,2023-08-17,Monthly,ChairPlus,Furniture,Chair,433,2022-03-27,8,5,Morning mouth statement forward enough easy court.
1325,Robert Bullock,99,M,West Philip,Uganda,2280165841253063,"97934 Patel Loop, Ashleytown, ME 91760",2023-06-15,2023-07-24,Active,9,Frequent Shopper,Port Hannah,Organic Search,2023-08-06,Yearly,SpeakerPro,Electronics,Speaker,-56,2022-08-31,-3,2,Site young risk since under safe total whole.
171,Mary Mathews,4,M,Marilynfort,Uzbekistan,2232752254502604,"23101 Gutierrez Camp Apt. 411, Lake Rogerhaven, CO 17966",2023-02-25,2023-08-16,Active,8,Frequent Shopper,North Emmamouth,Paid Ads,2023-08-24,Monthly,Non-fictionTales,Books,Non-fiction,843,2023-08-19,-2,5,Effect check arm get special thousand.
816,Bruce Williams,-4,M,Thomasview,Nepal,2299363427521479,"6331 Thomas Shoals Suite 221, West Thomaschester, MI 75773",2022-08-04,2022-08-05,Churned,11,High Value,Wallburgh,Referral,2023-05-24,Rarely,ComfortChair,Furniture,Chair,161,2021-10-02,-2,4,Trade measure most challenge.
259,Danielle Berg,150,M,North Cynthiaburgh,Swaziland,2283451366495652,"213 David Forest Suite 735, Mckinneymouth, WI 03386",2023-05-03,2023-07-16,Active,15,High Value,Port Chasemouth,Paid Ads,2023-08-21,Yearly,SnacksBurst,Grocery,Snacks,-57,2022-05-06,-4,-1,Real environmental second example radio as civil.
339,Scott Patterson,-3,M,East Travisshire,Solomon Islands,2330491579988997,"19062 Nicole Plaza, Charlesport, WI 02353",2022-10-16,2023-07-13,Active,12,High Value,Port Hannah,Referral,2023-08-03,Yearly,ComfortChair,Furniture,Chair,585,2021-03-14,-5,0,Task land these prove structure group push law.
948,Christopher Bell,150,M,West Craig,Palestinian Territory,2248745389909381,"20707 Clark Camp Suite 729, West Annborough, WI 96514",2021-10-06,2023-08-18,Active,6,Frequent Shopper,New Cindy,Organic Search,2023-08-21,Monthly,ShirtFits,Clothing,Shirt,-3,2023-06-23,10,3,Last since risk from.
1426,Sarah Jones,1,F,South Beckybury,Australia,2277987102803814,"298 Young Drive Suite 146, Sheilaton, MD 12541",2022-10-22,2023-08-22,Active,2,Occasional Shopper,Butlerburgh,Paid Ads,2023-08-25,Monthly,ChairPlus,Furniture,Chair,-22,2023-04-24,6,2,South can hope charge occur.
759,Amy Lewis,41,F,West Joseside,Malawi,2701157208485736,"2010 Cannon Road, East Clarencemouth, NC 20206",2023-06-11,2023-06-14,Active,1,Occasional Shopper,North Anthonymouth,Organic Search,2023-08-19,Yearly,FreshBeverages,Grocery,Beverages,799,2022-06-02,-4,5,Goal market east knowledge base.
321,Shawn Potter,150,M,Ericaland,Barbados,2232834025310150,"1513 Taylor Trace Apt. 053, Gomezport, UT 37043",2022-09-30,2023-05-04,Churned,6,Frequent Shopper,Paulbury,Paid Ads,2023-05-14,Yearly,The Art of Educational,Books,Educational,832,2023-03-21,-4,5,Your nation voice research exactly project.
36,Kelly Orozco,150,M,South Glendaberg,Kuwait,5104523961699282,"246 Harmon Knoll Apt. 816, New Jacob, RI 02702",2022-12-01,2023-06-16,Active,9,Frequent Shopper,Port Daniel,Paid Ads,2023-08-18,Yearly,EducationalTales,Books,Educational,-34,2021-08-05,7,3,Green campaign toward do simple relationship American.
1374,Jennifer Daniels,35,F,New Jacob,Serbia,5391503550470073,"786 Cathy Ville, Jessemouth, WV 16124",2022-04-08,2023-01-30,Churned,13,High Value,Santiagoview,Paid Ads,2023-06-10,Yearly,PhoneMaster,Electronics,Phone,-28,2022-04-25,6,5,Glass ok box Mrs police bad.
368,Annette Ruiz,55,M,Guerreroville,Azerbaijan,5362141381583247,"111 Jason Fields, Rodriguezville, CA 30417",2021-12-10,2023-03-24,Churned,8,Frequent Shopper,Port Alan,Paid Ads,2023-05-09,Yearly,TastySnacks,Grocery,Snacks,-87,2022-05-31,-3,3,Hope become generation only.
801,Catherine Fischer,150,M,Rodriguezport,Guyana,5156222451271903,"73458 Gilbert Port, Gregoryberg, NC 77558",2022-07-31,2022-09-14,Churned,9,Frequent Shopper,West Danielberg,Organic Search,2023-02-14,Yearly,FictionTales,Books,Fiction,-3,2020-11-28,-1,3,Statement responsibility main traditional grow television suddenly.
687,Joseph Flores,4,F,New Robert,Brazil,2312799799301706,"320 Angela Forges Suite 943, Russelltown, MA 49320",2023-05-25,2023-08-13,Active,15,High Value,Wilsonport,Paid Ads,2023-08-15,Monthly,ProShirt,Clothing,Shirt,283,2023-02-12,2,3,Lose serious ten ball dark drive art.
583,Wendy Richardson,60,M,Valenciamouth,Sri Lanka,2228311358211640,"98349 Richard Square, Lawsonview, DE 74953",2021-10-18,2021-11-11,Churned,7,Frequent Shopper,New James,Organic Search,2023-04-27,Rarely,FictionGuide,Books,Fiction,863,2020-10-02,-1,0,Form he let base recent game deep rate.
640,Samantha Jones,1,M,Millschester,Mismatched Country,5581988508719988,"4373 John Knolls, Alexisport, TN 11667",2022-04-05,2023-03-11,Churned,15,High Value,South Christopher,Paid Ads,2023-03-18,Yearly,,Grocery,Beverages,70,2020-12-11,5,4,Central last describe parent somebody thing.
218,Kristie Marks,-1,F,Moodyfurt,Malaysia,2249458906911299,"40320 Robert Harbor Suite 540, Cynthiaport, KS 62060",2023-03-04,2023-06-06,Active,2,Occasional Shopper,West Maryfurt,Referral,2023-06-13,Yearly,MegaPhone,Electronics,Phone,-87,2020-11-02,9,6,Possible win item many including experience design.
1080,Karla Wilson,37,M,New Melissa,Mismatched Country,2720471585249442,"867 Rodriguez Ferry Suite 450, Nicholasstad, MT 97411",2022-11-26,2023-01-30,Churned,4,Occasional Shopper,Odommouth,Referral,2023-05-06,Yearly,,Clothing,Pants,-22,2022-02-03,6,6,Improve continue work yourself research.
471,Joshua Green,150,M,New Allisonfort,Guernsey,2223524189019256,"898 Payne Rest Suite 709, Smithfurt, VA 06811",2023-05-23,2023-05-23,Churned,4,Occasional Shopper,New Christinestad,Paid Ads,2023-07-19,Yearly,LaptopPro,Electronics,Laptop,-8,2021-01-13,-4,0,Day film during nothing team.
762,Corey Espinoza,-5,M,Mitchelltown,Guinea,2252729270220226,"515 Robinson Turnpike, East Barbara, MP 54196",2023-01-02,2023-08-24,Active,8,Frequent Shopper,North Micheleton,Referral,2023-08-25,Monthly,UltraLaptop,Electronics,Laptop,-92,2022-06-17,0,-1,Structure somebody maybe since within.
704,Jennifer Stevens,-2,F,East Kellymouth,Slovakia (Slovak Republic),2245020223864421,"81030 Gibson Common, Port Jodimouth, VI 13360",2023-01-11,2023-01-12,Churned,7,Frequent Shopper,Sharonshire,Organic Search,2023-05-20,Yearly,LaptopMaster,Electronics,Laptop,-93,2020-10-28,-1,4,One news prepare successful add power why out.
888,Diane Parker,76,F,Jessicaport,Colombia,5331529821679716,"Unit 6893 Box 3763, DPO AA 77550",2022-02-05,2023-05-25,Churned,15,High Value,Adamshaven,Organic Search,2023-08-08,Yearly,FictionGuide,Books,Fiction,-49,2022-02-07,-2,-1,Why other share.
615,Katherine Williams,5,F,West Samuel,Sao Tome and Principe,2700296547004302,"93798 Willis Stravenue Suite 915, South Annettehaven, PA 18922",2023-05-24,2023-08-20,Active,4,Occasional Shopper,Hernandezmouth,Referral,2023-08-22,Monthly,SpeakerPro,Electronics,Speaker,-2,2021-04-14,0,0,Cost mission beat industry why season civil.
595,Kristen Bailey PhD,150,M,South Keith,Peru,2297426129673435,"73767 Kathryn Meadows Apt. 692, West Michelle, TN 45517",2021-12-18,2022-09-21,Churned,12,High Value,Colemantown,Organic Search,2023-07-24,Yearly,The Art of Educational,Books,Educational,-1,2021-12-08,0,5,Thank recent peace situation.
265,Jesse Bass,150,F,North Barbara,Svalbard & Jan Mayen Islands,2720259895925607,"73956 Jessica Loaf Apt. 375, Janetville, TN 52460",2022-07-29,2023-01-21,Churned,1,Occasional Shopper,North Karen,Organic Search,2023-07-26,Yearly,EducationalGuide,Books,Educational,-15,2023-06-20,-4,0,Bit four million wait family court.
26,Sean Tucker,-2,M,North Jesse,Netherlands Antilles,5310169921857907,"3032 Dillon Prairie Suite 506, South Christopherside, VI 87253",2022-07-06,2022-07-22,Churned,1,Occasional Shopper,Williamville,Paid Ads,2023-04-10,Rarely,ComfortChair,Furniture,Chair,-63,2022-06-20,-3,5,Night sometimes behavior.
557,Paul Brown,150,M,East Christineside,Somalia,2711797431336491,"8273 Perez Track Apt. 574, Amybury, DC 09886",2022-03-26,2023-01-28,Churned,14,High Value,Aaronbury,Paid Ads,2023-06-26,Yearly,TastyVegetables,Grocery,Vegetables,949,2021-09-21,-3,4,Something learn face resource put church building PM.
70,Rachel King,2,F,Tinaville,Maldives,2706393946016518,"384 Amanda Place, Lake Julietown, UT 60031",2023-04-15,2023-07-30,Active,11,High Value,Karenview,Paid Ads,2023-07-30,Monthly,EducationalTales,Books,Educational,-8,2023-01-12,0,-1,Floor perform usually weight six main nearly.
903,Lonnie Malone,4,F,Maryhaven,Uganda,2238381498898570,"730 Johnson Gateway Apt. 877, Hernandezbury, VT 02387",2022-12-12,2023-01-10,Churned,7,Frequent Shopper,Lake Dawnmouth,Organic Search,2023-04-10,Yearly,UltraLaptop,Electronics,Laptop,-28,2022-11-01,0,1,State rate friend need affect hear.
1299,Carolyn Smith,150,M,North Colin,Timor-Leste,2720692572315611,"22783 Kelly Parkways, Markston, NJ 92236",2022-12-26,2023-06-12,Active,7,Frequent Shopper,West Williamchester,Referral,2023-08-06,Yearly,FreshSnacks,Grocery,Snacks,-86,2021-11-14,-5,4,Sound election every possible significant.
617,Melinda Villa,150,F,Brittneyshire,Moldova,2595427195105368,"8655 Austin View Suite 590, Port Kristy, GA 46528",2023-07-04,2023-08-05,Active,3,Occasional Shopper,Curtischester,Organic Search,2023-08-21,Monthly,JacketWear,Clothing,Jacket,361,2022-06-19,2,6,Senior raise bit personal.
395,Joshua Novak,-1,M,South Peggy,Iraq,2690183239818136,"PSC 3469, Box 3786, APO AP 56640",2022-05-19,2023-07-18,Active,12,High Value,South Adam,Organic Search,2023-08-21,Yearly,PantsWear,Clothing,Pants,442,2020-12-16,0,0,Brother success receive lot us both carry.
365,Paul Pearson,2,M,Mckayview,Comoros,2557883639895194,"460 Carey Mill Suite 250, New Benjamin, VA 11202",2023-07-23,2023-08-23,Active,12,High Value,East Diane,Referral,2023-08-25,Monthly,TastySnacks,Grocery,Snacks,-23,2021-10-31,10,5,Operation else second down public would.
280,Jessica Calhoun,-3,F,New Ryanland,Mismatched Country,5587810971575818,"034 Jonathan Plains Apt. 354, Loganborough, NJ 23847",2023-08-20,2023-08-25,Active,10,Frequent Shopper,East Cynthiamouth,Organic Search,2023-08-25,Monthly,,Books,Non-fiction,-92,2021-07-29,1,4,Peace especially to.
