CustomerID,Name,Email,Age,Gender,Location,ProductID,Category,Subcategory,Price,Weight,Dimensions,OrderID,DateOrder,TotalAmount,ShippingMethod,Status,InventoryID,StockLevel,RestockThreshold,LastRestockDate,WarehouseID,LocationWarehouse,Capacity,SupplierID,Company,LocationSupplier,QualityScore
2206,Scott Anderson,george52@example.org,67,Female,New Dianemouth,10,Electronics,Laptops,786.74,45.74,24x28x47,2206,2022-09-06,$1678.58,Two-day,Delivered,2206,441,378,2021-02-28,224,North John,7169,9,Johnson-Rodriguez,Katherineborough,7.81
7460,Franklin Duran,larry47@example.com,39,Male,Spearsside,16,Furniture,Tables,48.21,10.23,15x6x26,7460,08-04-2021,€474.99,Standard,Pending,7460,820,96,2021-11-30,453,Port Georgefort,11228,0,Johnson-Rodriguez,Port Robynmouth,
8484,John Cox,norrisshelley@example.net,26,Female,Owensside,0,Electronics,Smart Watches,373.87,9.54,47x21x19,8484,2023-07-23,£876.3,Express,Cancelled,8484,349,423,2021-08-06,189,North Rebecca,15747,6,Morgan LLC,New Marktown,2.48
5466,Andrea Smith,marissamorrison@example.org,46,Female,Brandonside,13,Electronics,Headphones,613.33,39.16,12x28x33,5466,09-05-2020,£2893.0,Two-day,Cancelled,5466,562,86,2020-11-27,200,Lake Codyton,9884,3,Johnson-Rodriguez,Katherineborough,7.4
5307,Sheena Edwards,tateteresa@example.net,38,Male,North Alexandra,13,Electronics,Headphones,397.27,23.61,7x3x50,5307,11-11-2020,$787.28,Express,Pending,5307,909,32,2021-07-19,158,New Wendy,12047,2,Miller-Pearson,Clarkmouth,9.83
3532,Tracy Hughes,harveymegan@example.net,21,Male,Deckerport,21,Furniture,Sofas,809.73,20.89,13x6x10,3532,03/05/2023,$743.67,Two-day,Shipped,3532,698,305,2022-07-06,311,Andreaberg,5699,9,Johnson-Rodriguez,Katherineborough,7.81
7508,Carlos Lloyd,tparker@example.net,31,Female,Hensonshire,16,Furniture,Tables,236.04,29.52,27x10x29,7508,26/09/2022,£2953.04,Standard,Cancelled,7508,750,120,2020-09-10,254,Nicholasside,8762,2,Miller-Pearson,Clarkmouth,9.83
3209,Dominique Harmon,stephanie19@example.net,39,Female,Kimberlyshire,3,Furniture,Cabinets,331.67,35.46,11x5x50,3209,03-15-2022,£1821.38,Two-day,Shipped,3209,854,64,2021-03-07,47,West Justin,12698,6,Morgan LLC,New Marktown,2.48
3345,Steven Young,staffordpeter@example.org,69,Male,Carlsonfort,2,Electronics,Mobile Phones,547.95,2.59,33x19x21,3345,2021-09-26,€2810.52,Two-day,Delivered,3345,316,347,2020-09-28,371,Veronicashire,8821,9,Johnson-Rodriguez,Katherineborough,7.81
6402,Victoria Jones,suttonjoseph@example.org,55,Male,Evanside,6,Furniture,Chairs,771.34,43.14,27x40x40,6402,2021-07-06,€3216.25,Express,Shipped,6402,454,98,2020-10-26,360,Ericville,13688,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
6440,Jennifer Myers,briancollins@example.org,57,Male,Julieborough,9,Furniture,Beds,550.02,49.53,40x3x14,6440,29/11/2022,$1761.51,Standard,Delivered,6440,663,421,2022-01-25,45,Maxwellborough,5896,2,Miller-Pearson,Clarkmouth,9.83
8843,Diane Baker,mckenzieandrew@example.org,68,Male,Lake Chrischester,6,Furniture,Chairs,888.79,2.56,33x25x8,8843,08-05-2021,€472.88,Standard,Shipped,8843,228,74,2021-10-05,209,Austinville,9637,2,Miller-Pearson,Clarkmouth,9.83
5488,Tara Vang,bsexton@example.com,31,Female,Kentmouth,4,Clothing,T-Shirts,230.12,41.19,8x22x44,5488,08/03/2022,$4151.15,Express,Cancelled,5488,574,219,2021-02-08,471,Mistyhaven,18512,7,Miller Group,Clarkmouth,6.56
4524,Thomas Dawson,mary25@example.com,26,Female,Reedtown,4,Clothing,T-Shirts,217.57,2.63,1x31x33,4524,16/01/2022,$586.56,Two-day,Cancelled,4524,726,149,2020-12-15,114,East Aliciahaven,18485,3,Johnson-Rodriguez,Katherineborough,7.4
3576,Zachary Nelson,qkemp@example.net,60,Male,Doyleton,16,Furniture,Tables,512.08,39.11,33x12x3,3576,12/03/2022,$1794.51,Standard,Pending,3576,153,357,2021-03-27,324,North Pamelachester,10294,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
8987,Kirk Rivera,cgarrett@example.com,53,Male,Samuelview,21,Furniture,Sofas,883.72,35.41,8x29x20,8987,2021-07-10,€1076.15,Express,Delivered,8987,841,85,2022-04-06,290,North Chloe,6944,9,Johnson-Rodriguez,Katherineborough,7.81
8268,Troy Decker,ypowell@example.net,55,Female,Catherineview,3,Furniture,Cabinets,692.41,42.59,32x32x8,8268,2022-12-03,€2095.96,Two-day,Delivered,8268,530,66,2021-06-09,43,Manuelstad,18856,5,Morgan LLC,Port Robynmouth,1.23
3821,Emma Williams,matthew73@example.net,70,Female,Lake David,10,Electronics,Laptops,942.05,11.62,9x13x27,3821,15/01/2021,$1190.12,Standard,Cancelled,3821,623,433,2021-07-05,444,Brownmouth,7249,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
6695,Jessica Adams,millerkaren@example.org,60,Male,Weberstad,11,Clothing,Hats,367.73,6.26,47x8x38,6695,10/12/2020,$148.39,Express,Cancelled,6695,570,57,2021-05-26,410,South Annberg,7512,0,Johnson-Rodriguez,Port Robynmouth,
4003,Shannon King,mporter@example.org,48,Male,Aprilburgh,0,Electronics,Smart Watches,184.79,39.51,30x1x22,4003,16/06/2022,$1201.04,Standard,Shipped,4003,12,190,2022-01-23,279,North Jeanettefurt,17976,2,Miller-Pearson,Clarkmouth,9.83
1664,Taylor Campbell,ewalker@example.net,18,Female,Lake Douglaston,3,Furniture,Cabinets,609.34,10.79,6x47x19,1664,08-05-2022,€1185.72,Two-day,Shipped,1664,819,332,2022-07-17,38,South Timothy,18852,8,Parks-Gallegos,Jenkinsside,6.82
201,Pamela Vargas,shane08@example.com,69,Male,Port Judithfort,3,Furniture,Cabinets,837.95,19.31,16x27x28,201,05-23-2021,€524.9,Express,Delivered,201,890,111,2022-05-13,410,South Annberg,7512,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
9961,Brandon Berger,josephdouglas@example.com,53,Male,Mistyport,48,Clothing,Jeans,493.34,37.46,36x22x35,9961,01-27-2023,€2331.12,Express,Delivered,9961,13,46,2022-06-08,305,Stonebury,9475,5,Morgan LLC,Port Robynmouth,1.23
7338,Denise Russell,amber14@example.org,31,Female,South Benjaminland,4,Clothing,T-Shirts,836.15,39.59,49x8x31,7338,17/06/2023,€173.4,Standard,Delivered,7338,254,464,2020-11-03,341,Dustinborough,14103,6,Morgan LLC,New Marktown,2.48
5948,Taylor Medina,fernando52@example.org,50,Female,North Dianeshire,48,Clothing,Jeans,965.97,14.22,7x44x4,5948,10-26-2021,£876.03,Express,Pending,5948,4,174,2020-12-09,205,New Jeffrey,7834,0,Johnson-Rodriguez,Port Robynmouth,
3572,Audrey Harris,michelleortiz@example.net,54,Female,South Maryberg,11,Clothing,Hats,274.11,27.49,37x9x47,3572,12-12-2021,£636.32,Standard,Cancelled,3572,72,174,2022-08-31,255,North Kim,18260,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
3442,Kelly King,jaysawyer@example.com,23,Male,South Kristin,0,Electronics,Smart Watches,256.29,17.78,21x28x43,3442,2021-11-13,€174.08,Two-day,Shipped,3442,891,205,2022-03-13,351,Tylerland,17744,3,Johnson-Rodriguez,Katherineborough,7.4
8528,Samantha Preston,laurawilliams@example.com,69,Male,Martinhaven,3,Furniture,Cabinets,504.91,48.29,2x37x7,8528,2023-07-27,£1679.92,Standard,Pending,8528,109,66,2021-06-17,395,North Michael,18251,6,Morgan LLC,New Marktown,2.48
7043,Melissa Conley,elizabethkaufman@example.org,48,Male,Port Mary,16,Furniture,Tables,87.24,24.84,26x18x46,7043,02-23-2023,$596.62,Two-day,Cancelled,7043,603,88,2022-03-11,192,New Kyle,13661,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
2812,Jonathan Davidson,wnunez@example.org,31,Male,East Autumntown,9,Furniture,Beds,819.27,40.79,4x1x20,2812,02/12/2020,£1007.48,Standard,Shipped,2812,389,231,2021-09-06,181,Judyside,6915,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
4744,Nicholas Lucas,lindseyheidi@example.net,58,Male,North Desireebury,4,Clothing,T-Shirts,201.44,41.71,36x24x6,4744,2023-04-11,$296.87,Two-day,Pending,4744,713,13,2022-05-13,342,North Jennahaven,11583,7,Miller Group,Clarkmouth,6.56
1730,Jennifer Horton,tonya81@example.org,49,Male,South Kyle,21,Furniture,Sofas,337.19,40.99,48x38x25,1730,05-06-2022,$270.32,Standard,Delivered,1730,145,467,2022-02-19,471,Mistyhaven,18512,0,Johnson-Rodriguez,Port Robynmouth,
131,Christian Pierce,hernandezalyssa@example.net,52,Female,Traceyshire,10,Electronics,Laptops,259.53,35.38,39x46x31,131,07-30-2023,€874.88,Two-day,Cancelled,131,842,206,2021-02-19,144,Scotttown,18800,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
7214,Jessica Rowland,anthony30@example.com,62,Female,East Rachel,16,Furniture,Tables,974.24,34.91,32x5x4,7214,2020-12-28,£428.34,Standard,Shipped,7214,853,163,2021-12-05,252,Port Williamville,11266,9,Johnson-Rodriguez,Katherineborough,7.81
7384,Brianna Miller,huntertammy@example.net,67,Female,Roseshire,21,Furniture,Sofas,89.35,44.47,31x47x5,7384,10/12/2021,£1317.66,Two-day,Shipped,7384,533,458,2022-02-27,252,Port Williamville,11266,6,Morgan LLC,New Marktown,2.48
4196,Lisa Williams,brandonbrown@example.com,60,Male,Jenniferburgh,12,Clothing,Dresses,151.02,31.03,41x44x47,4196,2023-03-16,€319.52,Standard,Delivered,4196,946,79,2022-05-24,302,Nathanland,17898,3,Johnson-Rodriguez,Katherineborough,7.4
9817,Abigail Adams,grant81@example.org,27,Female,Lake Margaretstad,2,Electronics,Mobile Phones,523.06,34.09,28x35x37,9817,2021-06-25,€2571.92,Standard,Delivered,9817,473,275,2022-08-08,95,Lake Monique,18830,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
667,Theresa Doyle,carol59@example.com,26,Male,Jennamouth,12,Clothing,Dresses,177.85,11.25,36x24x24,667,2021-06-13,$684.32,Two-day,Cancelled,667,275,200,2022-01-13,406,Port Meghanbury,9104,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
6571,Jasmine Perry,terry07@example.org,41,Female,Kevinside,48,Clothing,Jeans,720.1,33.56,7x46x50,6571,10/10/2022,$105.13,Standard,Shipped,6571,711,490,2021-09-08,44,Timothyberg,16501,0,Johnson-Rodriguez,Port Robynmouth,
698,Steven Ross,robinsonmary@example.org,36,Male,New Keith,4,Clothing,T-Shirts,747.42,24.65,21x37x17,698,31/07/2021,€1290.2,Two-day,Pending,698,874,104,2021-12-25,273,South Peggy,7933,9,Johnson-Rodriguez,Katherineborough,7.81
7765,Tracy Hood,justin25@example.net,67,Male,North Robertland,0,Electronics,Smart Watches,320.3,2.74,7x1x34,7765,06/02/2021,£1535.4,Two-day,Delivered,7765,940,197,2022-06-26,283,North Johntown,5047,9,Johnson-Rodriguez,Katherineborough,7.81
1839,Adam Shelton,vincent40@example.org,37,Male,New Joshua,2,Electronics,Mobile Phones,835.36,14.73,25x22x1,1839,12-10-2022,€316.59,Two-day,Pending,1839,309,322,2022-02-08,385,East Dawn,13035,8,Parks-Gallegos,Jenkinsside,6.82
4055,Victoria Chavez,zgray@example.com,39,Male,Hendersonshire,21,Furniture,Sofas,682.15,28.55,24x30x18,4055,18/11/2020,€2199.76,Two-day,Shipped,4055,938,138,2021-08-28,278,Amybury,13692,6,Morgan LLC,New Marktown,2.48
408,Austin Fletcher,carrie24@example.net,50,Female,Amyville,1,Electronics,Cameras,171.57,22.95,50x10x35,408,23/10/2022,$351.18,Standard,Cancelled,408,148,487,2022-07-05,132,New Rebeccaville,8925,5,Morgan LLC,Port Robynmouth,1.23
9552,Susan Walker,virginiaalvarez@example.net,70,Male,Matthewbury,16,Furniture,Tables,552.42,7.86,7x33x7,9552,2021-11-26,$2990.9,Two-day,Cancelled,9552,413,97,2021-01-03,310,New Lisa,18875,2,Miller-Pearson,Clarkmouth,9.83
4210,Gregory Saunders,tashasellers@example.org,60,Male,Whitestad,21,Furniture,Sofas,516.66,8.95,19x22x44,4210,09/08/2021,£141.6,Standard,Cancelled,4210,423,373,2020-11-21,350,Guzmanfort,14952,3,Johnson-Rodriguez,Katherineborough,7.4
6290,Jason Sweeney,seanrobertson@example.net,30,Female,Franktown,11,Clothing,Hats,27.35,33.57,10x5x42,6290,2022-06-17,€1355.58,Express,Shipped,6290,477,423,2020-12-08,303,Mariaburgh,14031,3,Johnson-Rodriguez,Katherineborough,7.4
4341,Nicole Anderson,robertskimberly@example.com,52,Female,Turnerstad,3,Furniture,Cabinets,160.02,10.57,6x6x14,4341,2021-04-27,€1292.16,Two-day,Pending,4341,921,232,2021-03-26,93,Robertburgh,13418,2,Miller-Pearson,Clarkmouth,9.83
1681,Antonio Richardson,stevensweeney@example.net,24,Female,Susanview,4,Clothing,T-Shirts,406.05,29.66,26x12x1,1681,2023-02-27,€424.63,Express,Pending,1681,83,397,2021-07-19,51,Bobbyberg,15013,5,Morgan LLC,Port Robynmouth,1.23
8808,Kristina Walls,adamsalisha@example.com,61,Female,Denniston,9,Furniture,Beds,685.64,9.34,21x11x34,8808,05-25-2021,$343.62,Express,Shipped,8808,87,455,2020-11-08,124,West Samantha,11205,7,Miller Group,Clarkmouth,6.56
3896,Maria Ware,smithmichael@example.net,20,Female,Lake Matthew,16,Furniture,Tables,330.81,37.08,37x35x33,3896,20/11/2021,£302.74,Two-day,Cancelled,3896,374,228,2021-03-13,407,North Emilymouth,6197,8,Parks-Gallegos,Jenkinsside,6.82
2933,Tiffany Castro,aguilartracy@example.com,55,Male,South Melissa,21,Furniture,Sofas,798.35,24.69,23x15x10,2933,2022-06-23,£4851.45,Standard,Delivered,2933,450,45,2022-02-04,315,Jamesview,19149,8,Parks-Gallegos,Jenkinsside,6.82
8958,Daniel Davis,michaelcrawford@example.net,57,Female,Lake Alexanderside,13,Electronics,Headphones,922.04,5.71,22x10x36,8958,05-12-2023,€892.22,Two-day,Pending,8958,563,259,2021-01-28,61,Johnchester,14106,2,Miller-Pearson,Clarkmouth,9.83
9580,Laura Turner,kimberlyjones@example.org,42,Male,Morenoborough,21,Furniture,Sofas,942.14,28.85,29x36x5,9580,11-07-2021,€263.55,Standard,Shipped,9580,205,246,2021-02-21,134,Juliestad,9919,5,Morgan LLC,Port Robynmouth,1.23
7072,Taylor Cook,wesley09@example.com,43,Male,East Rebecca,1,Electronics,Cameras,118.68,44.65,39x23x17,7072,05-22-2023,£2918.76,Two-day,Shipped,7072,785,44,2021-03-30,69,Ericksonton,8471,7,Miller Group,Clarkmouth,6.56
5654,Christina Burns,shane93@example.org,36,Male,New Erichaven,9,Furniture,Beds,653.48,21.66,30x49x4,5654,10-26-2022,$1917.36,Express,Delivered,5654,371,138,2021-09-05,13,Cameronside,13847,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
7020,David Mejia,traviscline@example.com,70,Male,Lunaburgh,0,Electronics,Smart Watches,303.6,18.57,44x47x10,7020,12-05-2021,€112.2,Standard,Shipped,7020,338,466,2021-07-12,106,New Melanie,6702,5,Morgan LLC,Port Robynmouth,1.23
6009,Eric Clayton,josephmoore@example.org,28,Female,South Kaitlin,1,Electronics,Cameras,65.57,33.4,20x33x41,6009,04-09-2021,€2250.44,Two-day,Pending,6009,528,333,2020-10-04,330,East Ashley,17124,5,Morgan LLC,Port Robynmouth,1.23
6165,Robert Cardenas,rebecca67@example.org,62,Female,Lake Matthew,21,Furniture,Sofas,539.98,3.69,48x31x5,6165,2022-09-25,€551.8,Standard,Pending,6165,2,289,2022-08-13,236,Hallview,10609,3,Johnson-Rodriguez,Katherineborough,7.4
6020,Karen Ramsey,fordwilliam@example.org,58,Female,East Mistyland,8,Clothing,Shoes,140.18,36.59,10x2x11,6020,2020-10-25,$1056.6,Express,Pending,6020,279,34,2021-01-26,134,Juliestad,9919,3,Johnson-Rodriguez,Katherineborough,7.4
1541,Valerie Harrison,cbell@example.com,26,Female,New Jamieside,13,Electronics,Headphones,403.1,32.0,30x40x4,1541,2022-02-07,€1547.88,Two-day,Shipped,1541,53,336,2020-12-18,323,North Morganfort,10174,7,Miller Group,Clarkmouth,6.56
6691,Melanie Wyatt,iwashington@example.net,65,Female,Craigmouth,16,Furniture,Tables,910.72,7.85,27x41x47,6691,05/06/2021,£1530.35,Standard,Shipped,6691,570,349,2021-04-09,41,East Rodney,7172,3,Johnson-Rodriguez,Katherineborough,7.4
914,Joseph Garcia,elliskevin@example.com,58,Male,West Sarah,8,Clothing,Shoes,163.5,36.6,48x18x9,914,12/03/2023,£993.05,Standard,Pending,914,413,12,2021-02-04,424,Masonfurt,12014,5,Morgan LLC,Port Robynmouth,1.23
5647,Benjamin Brewer,andreaford@example.net,21,Male,East Gregory,6,Furniture,Chairs,736.73,14.47,11x20x39,5647,17/01/2023,€19.98,Express,Shipped,5647,40,33,2022-08-22,365,Salasfort,14528,3,Johnson-Rodriguez,Katherineborough,7.4
9927,Steven Kim,qbarton@example.org,61,Male,Matthewside,9,Furniture,Beds,637.6,37.01,6x18x7,9927,07-07-2022,€788.06,Express,Cancelled,9927,568,104,2022-03-13,484,Vanessaton,18454,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
5499,Nicholas Henderson,thomasalicia@example.org,64,Female,Port Dennisfurt,13,Electronics,Headphones,515.62,45.49,19x14x20,5499,07-28-2022,£793.42,Two-day,Pending,5499,352,435,2021-08-09,25,North Jamesmouth,17960,2,Miller-Pearson,Clarkmouth,9.83
1232,Bruce Jackson,larry01@example.net,39,Male,West Christian,12,Clothing,Dresses,788.09,49.17,29x37x23,1232,13/02/2023,£1778.2,Two-day,Shipped,1232,668,362,2021-07-04,498,Rioshaven,17772,0,Johnson-Rodriguez,Port Robynmouth,
2535,Anita Parker MD,rmoses@example.com,25,Female,North Katherineberg,2,Electronics,Mobile Phones,536.97,42.03,5x50x11,2535,08/03/2022,€150.41,Two-day,Shipped,2535,965,177,2022-07-03,397,Port Catherineview,17948,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
1075,Sophia Thompson,jessica51@example.net,52,Male,West Johnhaven,2,Electronics,Mobile Phones,392.89,22.11,27x19x35,1075,2022-07-24,£849.19,Express,Cancelled,1075,621,85,2022-03-09,273,South Peggy,7933,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
3750,Devin Williamson,higginsdiane@example.net,116,Female,New Kimberly,3,Furniture,Cabinets,903.76,30.43,8x21x3,3750,15/02/2022,£3857.15,Express,Pending,3750,937,267,2022-03-14,208,Kruegerburgh,13084,3,Johnson-Rodriguez,Katherineborough,7.4
9466,Heather Flowers,ptyler@example.com,49,Female,Robintown,13,Electronics,Headphones,395.44,9.26,17x20x27,9466,07-16-2022,$3224.36,Express,Delivered,9466,199,115,2022-07-23,363,Brianville,14634,6,Morgan LLC,New Marktown,2.48
8734,Thomas Donaldson,markhartman@example.org,69,Male,South Matthewbury,10,Electronics,Laptops,427.37,11.34,20x15x30,8734,03-12-2021,€2098.89,Standard,Delivered,8734,645,420,2020-11-01,79,East Tyler,8422,9,Johnson-Rodriguez,Katherineborough,7.81
2638,Rachel Swanson,richardmartinez@example.com,68,Male,Huberborough,16,Furniture,Tables,226.97,19.83,48x46x25,2638,2022-01-16,£86.31,Two-day,Shipped,2638,727,288,2022-02-01,69,Ericksonton,8471,8,Parks-Gallegos,Jenkinsside,6.82
8932,Alan Burns,lovekim@example.com,27,Male,South Patrickville,12,Clothing,Dresses,917.98,14.84,6x41x2,8932,04-03-2022,€750.13,Standard,Pending,8932,794,164,2021-05-11,19,Veronicaview,14192,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
6679,Vickie Mcdonald,gonzalesmelissa@example.com,48,Male,North Kenneth,48,Clothing,Jeans,587.53,25.78,6x14x20,6679,13/12/2020,£2742.12,Standard,Delivered,6679,109,40,2020-12-19,390,North Leah,16544,3,Johnson-Rodriguez,Katherineborough,7.4
2839,Brianna Thomas,marshallcalvin@example.net,27,Female,Devinstad,3,Furniture,Cabinets,66.16,3.79,23x3x34,2839,2022-03-12,€1545.98,Standard,Cancelled,2839,57,75,2020-09-02,297,Port Robert,17376,2,Miller-Pearson,Clarkmouth,9.83
6989,Michael Thomas,emily11@example.com,25,Male,Port Ryanmouth,9,Furniture,Beds,952.48,39.32,3x49x12,6989,2023-07-29,£2098.8,Express,Cancelled,6989,573,284,2021-05-11,269,South Kelly,15403,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
3650,Eric Burns,edward69@example.com,32,Female,Grahamshire,48,Clothing,Jeans,527.81,7.35,47x50x19,3650,30/01/2021,€3532.64,Standard,Pending,3650,735,143,2020-10-21,32,East Christinafurt,18998,5,Morgan LLC,Port Robynmouth,1.23
5995,Daniel Pace,grantbeth@example.com,40,Male,Port Robertmouth,4,Clothing,T-Shirts,898.57,43.82,5x24x23,5995,03/04/2021,$63.67,Express,Delivered,5995,552,32,2021-06-30,183,Webbmouth,19125,3,Johnson-Rodriguez,Katherineborough,7.4
92,Benjamin Tucker,chad99@example.org,55,Female,Jessicamouth,0,Electronics,Smart Watches,117.2,34.05,28x22x32,92,13/04/2023,£508.73,Two-day,Shipped,92,471,353,2021-02-14,14,Burtonmouth,15203,6,Morgan LLC,New Marktown,2.48
6672,Wendy Rojas,dillondaniel@example.com,25,Female,South Annachester,3,Furniture,Cabinets,888.9,19.63,47x1x6,6672,01-14-2022,€659.57,Standard,Pending,6672,708,325,2022-04-09,385,East Dawn,13035,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
6080,Christopher Webb,elizabeth49@example.net,37,Female,Douglasstad,13,Electronics,Headphones,449.6,17.32,40x33x6,6080,2022-11-10,$309.48,Standard,Pending,6080,468,427,2022-05-22,473,Jamieside,13668,0,Johnson-Rodriguez,Port Robynmouth,
1790,Virginia Cunningham,karenmckenzie@example.net,27,Male,Lisashire,2,Electronics,Mobile Phones,256.8,1.68,49x11x6,1790,2023-01-26,$4046.0,Two-day,Shipped,1790,385,394,2022-02-19,55,South Theresashire,10308,9,Johnson-Rodriguez,Katherineborough,7.81
2163,Karen Hall,bradleygardner@example.org,65,Female,East Peter,3,Furniture,Cabinets,724.47,41.27,39x6x3,2163,2022-04-24,$212.18,Standard,Shipped,2163,958,336,2021-04-02,94,Aliciafurt,15318,2,Miller-Pearson,Clarkmouth,9.83
9284,Ebony Bennett,carlsonleslie@example.net,44,Female,West Roy,48,Clothing,Jeans,720.18,34.22,42x37x21,9284,14/05/2022,$1609.98,Two-day,Delivered,9284,465,103,2022-08-18,445,Lake Cameronville,18580,6,Morgan LLC,New Marktown,2.48
3717,Wendy Williams,owolf@example.com,49,Male,New Janice,12,Clothing,Dresses,439.36,27.38,13x34x49,3717,12-16-2020,£1596.48,Express,Pending,3717,909,414,2021-11-22,169,Edwardshire,8032,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
32,Charles Moore,dawnrivera@example.com,58,Female,Christineshire,16,Furniture,Tables,473.64,26.76,41x22x31,32,09-19-2021,€629.36,Express,Pending,32,478,38,2021-04-15,131,Port Darrenburgh,11911,2,Miller-Pearson,Clarkmouth,9.83
7412,Ian Livingston,john06@example.com,24,Female,Ryanbury,1,Electronics,Cameras,761.86,45.83,43x22x39,7412,2023-05-22,€3942.92,Two-day,Cancelled,7412,439,251,2022-03-25,89,Bruceside,9312,8,Parks-Gallegos,Jenkinsside,6.82
3542,Shawn Morse Jr.,jtaylor@example.com,50,Female,North Lisaton,2,Electronics,Mobile Phones,866.01,4.52,23x29x3,3542,2022-10-19,€844.09,Standard,Shipped,3542,957,53,2021-04-25,62,Castilloshire,7702,7,Miller Group,Clarkmouth,6.56
9678,Carolyn White,tbrown@example.net,34,Female,Rachelport,2,Electronics,Mobile Phones,579.66,39.91,18x43x35,9678,2023-05-24,$543.27,Standard,Pending,9678,595,419,2021-07-04,429,West Sarah,14946,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
6345,Casey Perez,millersherry@example.com,34,Male,Kelleyview,48,Clothing,Jeans,249.43,18.18,21x37x16,6345,2022-09-05,€900.81,Two-day,Delivered,6345,868,466,2020-12-17,130,Jonesbury,8468,6,Morgan LLC,New Marktown,2.48
